DateSK	FullDateAK	DayNumberOfWeek	DayNameOfWeek	DayNameOfWeekAbbr	DayNumberOfMonth	DayNumberOfYear	WeekNumberOfYear	MonthName	MonthNameAbbr	MonthNumberOfYear	CalendarQuarter	CalendarYear
20051204	12/4/2005	1	Sunday	Sun	4	338	50	December	Dec	12	4	2005
20051205	12/5/2005	2	Monday	Mon	5	339	50	December	Dec	12	4	2005
20051206	12/6/2005	3	Tuesday	Tue	6	340	50	December	Dec	12	4	2005
20051207	12/7/2005	4	Wednesday	Wed	7	341	50	December	Dec	12	4	2005
20051208	12/8/2005	5	Thursday	Thu	8	342	50	December	Dec	12	4	2005
20051209	12/9/2005	6	Friday	Fri	9	343	50	December	Dec	12	4	2005
20051210	12/10/2005	7	Saturday	Sat	10	344	50	December	Dec	12	4	2005
20051211	12/11/2005	1	Sunday	Sun	11	345	51	December	Dec	12	4	2005
20051212	12/12/2005	2	Monday	Mon	12	346	51	December	Dec	12	4	2005
20051213	12/13/2005	3	Tuesday	Tue	13	347	51	December	Dec	12	4	2005
20051214	12/14/2005	4	Wednesday	Wed	14	348	51	December	Dec	12	4	2005
20051215	12/15/2005	5	Thursday	Thu	15	349	51	December	Dec	12	4	2005
20051216	12/16/2005	6	Friday	Fri	16	350	51	December	Dec	12	4	2005
20051217	12/17/2005	7	Saturday	Sat	17	351	51	December	Dec	12	4	2005
20051218	12/18/2005	1	Sunday	Sun	18	352	52	December	Dec	12	4	2005
20051219	12/19/2005	2	Monday	Mon	19	353	52	December	Dec	12	4	2005
20051220	12/20/2005	3	Tuesday	Tue	20	354	52	December	Dec	12	4	2005
20051221	12/21/2005	4	Wednesday	Wed	21	355	52	December	Dec	12	4	2005
20051222	12/22/2005	5	Thursday	Thu	22	356	52	December	Dec	12	4	2005
20051223	12/23/2005	6	Friday	Fri	23	357	52	December	Dec	12	4	2005
20051224	12/24/2005	7	Saturday	Sat	24	358	52	December	Dec	12	4	2005
20051225	12/25/2005	1	Sunday	Sun	25	359	53	December	Dec	12	4	2005
20051226	12/26/2005	2	Monday	Mon	26	360	53	December	Dec	12	4	2005
20051227	12/27/2005	3	Tuesday	Tue	27	361	53	December	Dec	12	4	2005
20051228	12/28/2005	4	Wednesday	Wed	28	362	53	December	Dec	12	4	2005
20051229	12/29/2005	5	Thursday	Thu	29	363	53	December	Dec	12	4	2005
20051230	12/30/2005	6	Friday	Fri	30	364	53	December	Dec	12	4	2005
20051231	12/31/2005	7	Saturday	Sat	31	365	53	December	Dec	12	4	2005
20060101	1/1/2006	1	Sunday	Sun	1	1	1	January	Jan	1	1	2006
20060102	1/2/2006	2	Monday	Mon	2	2	1	January	Jan	1	1	2006
20060103	1/3/2006	3	Tuesday	Tue	3	3	1	January	Jan	1	1	2006
20060104	1/4/2006	4	Wednesday	Wed	4	4	1	January	Jan	1	1	2006
20060105	1/5/2006	5	Thursday	Thu	5	5	1	January	Jan	1	1	2006
20060106	1/6/2006	6	Friday	Fri	6	6	1	January	Jan	1	1	2006
20060107	1/7/2006	7	Saturday	Sat	7	7	1	January	Jan	1	1	2006
20060108	1/8/2006	1	Sunday	Sun	8	8	2	January	Jan	1	1	2006
20060109	1/9/2006	2	Monday	Mon	9	9	2	January	Jan	1	1	2006
20060110	1/10/2006	3	Tuesday	Tue	10	10	2	January	Jan	1	1	2006
20060111	1/11/2006	4	Wednesday	Wed	11	11	2	January	Jan	1	1	2006
20060112	1/12/2006	5	Thursday	Thu	12	12	2	January	Jan	1	1	2006
20060113	1/13/2006	6	Friday	Fri	13	13	2	January	Jan	1	1	2006
20060114	1/14/2006	7	Saturday	Sat	14	14	2	January	Jan	1	1	2006
20060115	1/15/2006	1	Sunday	Sun	15	15	3	January	Jan	1	1	2006
20060116	1/16/2006	2	Monday	Mon	16	16	3	January	Jan	1	1	2006
20060117	1/17/2006	3	Tuesday	Tue	17	17	3	January	Jan	1	1	2006
20060118	1/18/2006	4	Wednesday	Wed	18	18	3	January	Jan	1	1	2006
20060119	1/19/2006	5	Thursday	Thu	19	19	3	January	Jan	1	1	2006
20060120	1/20/2006	6	Friday	Fri	20	20	3	January	Jan	1	1	2006
20060121	1/21/2006	7	Saturday	Sat	21	21	3	January	Jan	1	1	2006
20060122	1/22/2006	1	Sunday	Sun	22	22	4	January	Jan	1	1	2006
20060123	1/23/2006	2	Monday	Mon	23	23	4	January	Jan	1	1	2006
20060124	1/24/2006	3	Tuesday	Tue	24	24	4	January	Jan	1	1	2006
20060125	1/25/2006	4	Wednesday	Wed	25	25	4	January	Jan	1	1	2006
20060126	1/26/2006	5	Thursday	Thu	26	26	4	January	Jan	1	1	2006
20060127	1/27/2006	6	Friday	Fri	27	27	4	January	Jan	1	1	2006
20060128	1/28/2006	7	Saturday	Sat	28	28	4	January	Jan	1	1	2006
20060129	1/29/2006	1	Sunday	Sun	29	29	5	January	Jan	1	1	2006
20060130	1/30/2006	2	Monday	Mon	30	30	5	January	Jan	1	1	2006
20060131	1/31/2006	3	Tuesday	Tue	31	31	5	January	Jan	1	1	2006
20060201	2/1/2006	4	Wednesday	Wed	1	32	5	February	Feb	2	1	2006
20060202	2/2/2006	5	Thursday	Thu	2	33	5	February	Feb	2	1	2006
20060203	2/3/2006	6	Friday	Fri	3	34	5	February	Feb	2	1	2006
20060204	2/4/2006	7	Saturday	Sat	4	35	5	February	Feb	2	1	2006
20060205	2/5/2006	1	Sunday	Sun	5	36	6	February	Feb	2	1	2006
20060206	2/6/2006	2	Monday	Mon	6	37	6	February	Feb	2	1	2006
20060207	2/7/2006	3	Tuesday	Tue	7	38	6	February	Feb	2	1	2006
20060208	2/8/2006	4	Wednesday	Wed	8	39	6	February	Feb	2	1	2006
20060209	2/9/2006	5	Thursday	Thu	9	40	6	February	Feb	2	1	2006
20060210	2/10/2006	6	Friday	Fri	10	41	6	February	Feb	2	1	2006
20060211	2/11/2006	7	Saturday	Sat	11	42	6	February	Feb	2	1	2006
20060212	2/12/2006	1	Sunday	Sun	12	43	7	February	Feb	2	1	2006
20060213	2/13/2006	2	Monday	Mon	13	44	7	February	Feb	2	1	2006
20060214	2/14/2006	3	Tuesday	Tue	14	45	7	February	Feb	2	1	2006
20060215	2/15/2006	4	Wednesday	Wed	15	46	7	February	Feb	2	1	2006
20060216	2/16/2006	5	Thursday	Thu	16	47	7	February	Feb	2	1	2006
20060217	2/17/2006	6	Friday	Fri	17	48	7	February	Feb	2	1	2006
20060218	2/18/2006	7	Saturday	Sat	18	49	7	February	Feb	2	1	2006
20060219	2/19/2006	1	Sunday	Sun	19	50	8	February	Feb	2	1	2006
20060220	2/20/2006	2	Monday	Mon	20	51	8	February	Feb	2	1	2006
20060221	2/21/2006	3	Tuesday	Tue	21	52	8	February	Feb	2	1	2006
20060222	2/22/2006	4	Wednesday	Wed	22	53	8	February	Feb	2	1	2006
20060223	2/23/2006	5	Thursday	Thu	23	54	8	February	Feb	2	1	2006
20060224	2/24/2006	6	Friday	Fri	24	55	8	February	Feb	2	1	2006
20060225	2/25/2006	7	Saturday	Sat	25	56	8	February	Feb	2	1	2006
20060226	2/26/2006	1	Sunday	Sun	26	57	9	February	Feb	2	1	2006
20060227	2/27/2006	2	Monday	Mon	27	58	9	February	Feb	2	1	2006
20060228	2/28/2006	3	Tuesday	Tue	28	59	9	February	Feb	2	1	2006
20060301	3/1/2006	4	Wednesday	Wed	1	60	9	March	Mar	3	1	2006
20060302	3/2/2006	5	Thursday	Thu	2	61	9	March	Mar	3	1	2006
20060303	3/3/2006	6	Friday	Fri	3	62	9	March	Mar	3	1	2006
20060304	3/4/2006	7	Saturday	Sat	4	63	9	March	Mar	3	1	2006
20060305	3/5/2006	1	Sunday	Sun	5	64	10	March	Mar	3	1	2006
20060306	3/6/2006	2	Monday	Mon	6	65	10	March	Mar	3	1	2006
20060307	3/7/2006	3	Tuesday	Tue	7	66	10	March	Mar	3	1	2006
20060308	3/8/2006	4	Wednesday	Wed	8	67	10	March	Mar	3	1	2006
20060309	3/9/2006	5	Thursday	Thu	9	68	10	March	Mar	3	1	2006
20060310	3/10/2006	6	Friday	Fri	10	69	10	March	Mar	3	1	2006
20060311	3/11/2006	7	Saturday	Sat	11	70	10	March	Mar	3	1	2006
20060312	3/12/2006	1	Sunday	Sun	12	71	11	March	Mar	3	1	2006
20060313	3/13/2006	2	Monday	Mon	13	72	11	March	Mar	3	1	2006
20060314	3/14/2006	3	Tuesday	Tue	14	73	11	March	Mar	3	1	2006
20060315	3/15/2006	4	Wednesday	Wed	15	74	11	March	Mar	3	1	2006
20060316	3/16/2006	5	Thursday	Thu	16	75	11	March	Mar	3	1	2006
20060317	3/17/2006	6	Friday	Fri	17	76	11	March	Mar	3	1	2006
20060318	3/18/2006	7	Saturday	Sat	18	77	11	March	Mar	3	1	2006
20060319	3/19/2006	1	Sunday	Sun	19	78	12	March	Mar	3	1	2006
20060320	3/20/2006	2	Monday	Mon	20	79	12	March	Mar	3	1	2006
20060321	3/21/2006	3	Tuesday	Tue	21	80	12	March	Mar	3	1	2006
20060322	3/22/2006	4	Wednesday	Wed	22	81	12	March	Mar	3	1	2006
20060323	3/23/2006	5	Thursday	Thu	23	82	12	March	Mar	3	1	2006
20060324	3/24/2006	6	Friday	Fri	24	83	12	March	Mar	3	1	2006
20060325	3/25/2006	7	Saturday	Sat	25	84	12	March	Mar	3	1	2006
20060326	3/26/2006	1	Sunday	Sun	26	85	13	March	Mar	3	1	2006
20060327	3/27/2006	2	Monday	Mon	27	86	13	March	Mar	3	1	2006
20060328	3/28/2006	3	Tuesday	Tue	28	87	13	March	Mar	3	1	2006
20060329	3/29/2006	4	Wednesday	Wed	29	88	13	March	Mar	3	1	2006
20060330	3/30/2006	5	Thursday	Thu	30	89	13	March	Mar	3	1	2006
20060331	3/31/2006	6	Friday	Fri	31	90	13	March	Mar	3	1	2006
20060401	4/1/2006	7	Saturday	Sat	1	91	13	April	Apr	4	2	2006
20060402	4/2/2006	1	Sunday	Sun	2	92	14	April	Apr	4	2	2006
20060403	4/3/2006	2	Monday	Mon	3	93	14	April	Apr	4	2	2006
20060404	4/4/2006	3	Tuesday	Tue	4	94	14	April	Apr	4	2	2006
20060405	4/5/2006	4	Wednesday	Wed	5	95	14	April	Apr	4	2	2006
20060406	4/6/2006	5	Thursday	Thu	6	96	14	April	Apr	4	2	2006
20060407	4/7/2006	6	Friday	Fri	7	97	14	April	Apr	4	2	2006
20060408	4/8/2006	7	Saturday	Sat	8	98	14	April	Apr	4	2	2006
20060409	4/9/2006	1	Sunday	Sun	9	99	15	April	Apr	4	2	2006
20060410	4/10/2006	2	Monday	Mon	10	100	15	April	Apr	4	2	2006
20060411	4/11/2006	3	Tuesday	Tue	11	101	15	April	Apr	4	2	2006
20060412	4/12/2006	4	Wednesday	Wed	12	102	15	April	Apr	4	2	2006
20060413	4/13/2006	5	Thursday	Thu	13	103	15	April	Apr	4	2	2006
20060414	4/14/2006	6	Friday	Fri	14	104	15	April	Apr	4	2	2006
20060415	4/15/2006	7	Saturday	Sat	15	105	15	April	Apr	4	2	2006
20060416	4/16/2006	1	Sunday	Sun	16	106	16	April	Apr	4	2	2006
20060417	4/17/2006	2	Monday	Mon	17	107	16	April	Apr	4	2	2006
20060418	4/18/2006	3	Tuesday	Tue	18	108	16	April	Apr	4	2	2006
20060419	4/19/2006	4	Wednesday	Wed	19	109	16	April	Apr	4	2	2006
20060420	4/20/2006	5	Thursday	Thu	20	110	16	April	Apr	4	2	2006
20060421	4/21/2006	6	Friday	Fri	21	111	16	April	Apr	4	2	2006
20060422	4/22/2006	7	Saturday	Sat	22	112	16	April	Apr	4	2	2006
20060423	4/23/2006	1	Sunday	Sun	23	113	17	April	Apr	4	2	2006
20060424	4/24/2006	2	Monday	Mon	24	114	17	April	Apr	4	2	2006
20060425	4/25/2006	3	Tuesday	Tue	25	115	17	April	Apr	4	2	2006
20060426	4/26/2006	4	Wednesday	Wed	26	116	17	April	Apr	4	2	2006
20060427	4/27/2006	5	Thursday	Thu	27	117	17	April	Apr	4	2	2006
20060428	4/28/2006	6	Friday	Fri	28	118	17	April	Apr	4	2	2006
20060429	4/29/2006	7	Saturday	Sat	29	119	17	April	Apr	4	2	2006
20060430	4/30/2006	1	Sunday	Sun	30	120	18	April	Apr	4	2	2006
20060501	5/1/2006	2	Monday	Mon	1	121	18	May	May	5	2	2006
20060502	5/2/2006	3	Tuesday	Tue	2	122	18	May	May	5	2	2006
20060503	5/3/2006	4	Wednesday	Wed	3	123	18	May	May	5	2	2006
20060504	5/4/2006	5	Thursday	Thu	4	124	18	May	May	5	2	2006
20060505	5/5/2006	6	Friday	Fri	5	125	18	May	May	5	2	2006
20060506	5/6/2006	7	Saturday	Sat	6	126	18	May	May	5	2	2006
20060507	5/7/2006	1	Sunday	Sun	7	127	19	May	May	5	2	2006
20060508	5/8/2006	2	Monday	Mon	8	128	19	May	May	5	2	2006
20060509	5/9/2006	3	Tuesday	Tue	9	129	19	May	May	5	2	2006
20060510	5/10/2006	4	Wednesday	Wed	10	130	19	May	May	5	2	2006
20060511	5/11/2006	5	Thursday	Thu	11	131	19	May	May	5	2	2006
20060512	5/12/2006	6	Friday	Fri	12	132	19	May	May	5	2	2006
20060513	5/13/2006	7	Saturday	Sat	13	133	19	May	May	5	2	2006
20060514	5/14/2006	1	Sunday	Sun	14	134	20	May	May	5	2	2006
20060515	5/15/2006	2	Monday	Mon	15	135	20	May	May	5	2	2006
20060516	5/16/2006	3	Tuesday	Tue	16	136	20	May	May	5	2	2006
20060517	5/17/2006	4	Wednesday	Wed	17	137	20	May	May	5	2	2006
20060518	5/18/2006	5	Thursday	Thu	18	138	20	May	May	5	2	2006
20060519	5/19/2006	6	Friday	Fri	19	139	20	May	May	5	2	2006
20060520	5/20/2006	7	Saturday	Sat	20	140	20	May	May	5	2	2006
20060521	5/21/2006	1	Sunday	Sun	21	141	21	May	May	5	2	2006
20060522	5/22/2006	2	Monday	Mon	22	142	21	May	May	5	2	2006
20060523	5/23/2006	3	Tuesday	Tue	23	143	21	May	May	5	2	2006
20060524	5/24/2006	4	Wednesday	Wed	24	144	21	May	May	5	2	2006
20060525	5/25/2006	5	Thursday	Thu	25	145	21	May	May	5	2	2006
20060526	5/26/2006	6	Friday	Fri	26	146	21	May	May	5	2	2006
20060527	5/27/2006	7	Saturday	Sat	27	147	21	May	May	5	2	2006
20060528	5/28/2006	1	Sunday	Sun	28	148	22	May	May	5	2	2006
20060529	5/29/2006	2	Monday	Mon	29	149	22	May	May	5	2	2006
20060530	5/30/2006	3	Tuesday	Tue	30	150	22	May	May	5	2	2006
20060531	5/31/2006	4	Wednesday	Wed	31	151	22	May	May	5	2	2006
20060601	6/1/2006	5	Thursday	Thu	1	152	22	June	Jun	6	2	2006
20060602	6/2/2006	6	Friday	Fri	2	153	22	June	Jun	6	2	2006
20060603	6/3/2006	7	Saturday	Sat	3	154	22	June	Jun	6	2	2006
20060604	6/4/2006	1	Sunday	Sun	4	155	23	June	Jun	6	2	2006
20060605	6/5/2006	2	Monday	Mon	5	156	23	June	Jun	6	2	2006
20060606	6/6/2006	3	Tuesday	Tue	6	157	23	June	Jun	6	2	2006
20060607	6/7/2006	4	Wednesday	Wed	7	158	23	June	Jun	6	2	2006
20060608	6/8/2006	5	Thursday	Thu	8	159	23	June	Jun	6	2	2006
20060609	6/9/2006	6	Friday	Fri	9	160	23	June	Jun	6	2	2006
20060610	6/10/2006	7	Saturday	Sat	10	161	23	June	Jun	6	2	2006
20060611	6/11/2006	1	Sunday	Sun	11	162	24	June	Jun	6	2	2006
20060612	6/12/2006	2	Monday	Mon	12	163	24	June	Jun	6	2	2006
20060613	6/13/2006	3	Tuesday	Tue	13	164	24	June	Jun	6	2	2006
20060614	6/14/2006	4	Wednesday	Wed	14	165	24	June	Jun	6	2	2006
20060615	6/15/2006	5	Thursday	Thu	15	166	24	June	Jun	6	2	2006
20060616	6/16/2006	6	Friday	Fri	16	167	24	June	Jun	6	2	2006
20060617	6/17/2006	7	Saturday	Sat	17	168	24	June	Jun	6	2	2006
20060618	6/18/2006	1	Sunday	Sun	18	169	25	June	Jun	6	2	2006
20060619	6/19/2006	2	Monday	Mon	19	170	25	June	Jun	6	2	2006
20060620	6/20/2006	3	Tuesday	Tue	20	171	25	June	Jun	6	2	2006
20060621	6/21/2006	4	Wednesday	Wed	21	172	25	June	Jun	6	2	2006
20060622	6/22/2006	5	Thursday	Thu	22	173	25	June	Jun	6	2	2006
20060623	6/23/2006	6	Friday	Fri	23	174	25	June	Jun	6	2	2006
20060624	6/24/2006	7	Saturday	Sat	24	175	25	June	Jun	6	2	2006
20060625	6/25/2006	1	Sunday	Sun	25	176	26	June	Jun	6	2	2006
20060626	6/26/2006	2	Monday	Mon	26	177	26	June	Jun	6	2	2006
20060627	6/27/2006	3	Tuesday	Tue	27	178	26	June	Jun	6	2	2006
20060628	6/28/2006	4	Wednesday	Wed	28	179	26	June	Jun	6	2	2006
20060629	6/29/2006	5	Thursday	Thu	29	180	26	June	Jun	6	2	2006
20060630	6/30/2006	6	Friday	Fri	30	181	26	June	Jun	6	2	2006
20060701	7/1/2006	7	Saturday	Sat	1	182	26	July	Jul	7	3	2006
20060702	7/2/2006	1	Sunday	Sun	2	183	27	July	Jul	7	3	2006
20060703	7/3/2006	2	Monday	Mon	3	184	27	July	Jul	7	3	2006
20060704	7/4/2006	3	Tuesday	Tue	4	185	27	July	Jul	7	3	2006
20060705	7/5/2006	4	Wednesday	Wed	5	186	27	July	Jul	7	3	2006
20060706	7/6/2006	5	Thursday	Thu	6	187	27	July	Jul	7	3	2006
20060707	7/7/2006	6	Friday	Fri	7	188	27	July	Jul	7	3	2006
20060708	7/8/2006	7	Saturday	Sat	8	189	27	July	Jul	7	3	2006
20060709	7/9/2006	1	Sunday	Sun	9	190	28	July	Jul	7	3	2006
20060710	7/10/2006	2	Monday	Mon	10	191	28	July	Jul	7	3	2006
20060711	7/11/2006	3	Tuesday	Tue	11	192	28	July	Jul	7	3	2006
20060712	7/12/2006	4	Wednesday	Wed	12	193	28	July	Jul	7	3	2006
20060713	7/13/2006	5	Thursday	Thu	13	194	28	July	Jul	7	3	2006
20060714	7/14/2006	6	Friday	Fri	14	195	28	July	Jul	7	3	2006
20060715	7/15/2006	7	Saturday	Sat	15	196	28	July	Jul	7	3	2006
20060716	7/16/2006	1	Sunday	Sun	16	197	29	July	Jul	7	3	2006
20060717	7/17/2006	2	Monday	Mon	17	198	29	July	Jul	7	3	2006
20060718	7/18/2006	3	Tuesday	Tue	18	199	29	July	Jul	7	3	2006
20060719	7/19/2006	4	Wednesday	Wed	19	200	29	July	Jul	7	3	2006
20060720	7/20/2006	5	Thursday	Thu	20	201	29	July	Jul	7	3	2006
20060721	7/21/2006	6	Friday	Fri	21	202	29	July	Jul	7	3	2006
20060722	7/22/2006	7	Saturday	Sat	22	203	29	July	Jul	7	3	2006
20060723	7/23/2006	1	Sunday	Sun	23	204	30	July	Jul	7	3	2006
20060724	7/24/2006	2	Monday	Mon	24	205	30	July	Jul	7	3	2006
20060725	7/25/2006	3	Tuesday	Tue	25	206	30	July	Jul	7	3	2006
20060726	7/26/2006	4	Wednesday	Wed	26	207	30	July	Jul	7	3	2006
20060727	7/27/2006	5	Thursday	Thu	27	208	30	July	Jul	7	3	2006
20060728	7/28/2006	6	Friday	Fri	28	209	30	July	Jul	7	3	2006
20060729	7/29/2006	7	Saturday	Sat	29	210	30	July	Jul	7	3	2006
20060730	7/30/2006	1	Sunday	Sun	30	211	31	July	Jul	7	3	2006
20060731	7/31/2006	2	Monday	Mon	31	212	31	July	Jul	7	3	2006
20060801	8/1/2006	3	Tuesday	Tue	1	213	31	August	Aug	8	3	2006
20060802	8/2/2006	4	Wednesday	Wed	2	214	31	August	Aug	8	3	2006
20060803	8/3/2006	5	Thursday	Thu	3	215	31	August	Aug	8	3	2006
20060804	8/4/2006	6	Friday	Fri	4	216	31	August	Aug	8	3	2006
20060805	8/5/2006	7	Saturday	Sat	5	217	31	August	Aug	8	3	2006
20060806	8/6/2006	1	Sunday	Sun	6	218	32	August	Aug	8	3	2006
20060807	8/7/2006	2	Monday	Mon	7	219	32	August	Aug	8	3	2006
20060808	8/8/2006	3	Tuesday	Tue	8	220	32	August	Aug	8	3	2006
20060809	8/9/2006	4	Wednesday	Wed	9	221	32	August	Aug	8	3	2006
20060810	8/10/2006	5	Thursday	Thu	10	222	32	August	Aug	8	3	2006
20060811	8/11/2006	6	Friday	Fri	11	223	32	August	Aug	8	3	2006
20060812	8/12/2006	7	Saturday	Sat	12	224	32	August	Aug	8	3	2006
20060813	8/13/2006	1	Sunday	Sun	13	225	33	August	Aug	8	3	2006
20060814	8/14/2006	2	Monday	Mon	14	226	33	August	Aug	8	3	2006
20060815	8/15/2006	3	Tuesday	Tue	15	227	33	August	Aug	8	3	2006
20060816	8/16/2006	4	Wednesday	Wed	16	228	33	August	Aug	8	3	2006
20060817	8/17/2006	5	Thursday	Thu	17	229	33	August	Aug	8	3	2006
20060818	8/18/2006	6	Friday	Fri	18	230	33	August	Aug	8	3	2006
20060819	8/19/2006	7	Saturday	Sat	19	231	33	August	Aug	8	3	2006
20060820	8/20/2006	1	Sunday	Sun	20	232	34	August	Aug	8	3	2006
20060821	8/21/2006	2	Monday	Mon	21	233	34	August	Aug	8	3	2006
20060822	8/22/2006	3	Tuesday	Tue	22	234	34	August	Aug	8	3	2006
20060823	8/23/2006	4	Wednesday	Wed	23	235	34	August	Aug	8	3	2006
20060824	8/24/2006	5	Thursday	Thu	24	236	34	August	Aug	8	3	2006
20060825	8/25/2006	6	Friday	Fri	25	237	34	August	Aug	8	3	2006
20060826	8/26/2006	7	Saturday	Sat	26	238	34	August	Aug	8	3	2006
20060827	8/27/2006	1	Sunday	Sun	27	239	35	August	Aug	8	3	2006
20060828	8/28/2006	2	Monday	Mon	28	240	35	August	Aug	8	3	2006
20060829	8/29/2006	3	Tuesday	Tue	29	241	35	August	Aug	8	3	2006
20060830	8/30/2006	4	Wednesday	Wed	30	242	35	August	Aug	8	3	2006
20060831	8/31/2006	5	Thursday	Thu	31	243	35	August	Aug	8	3	2006
20060901	9/1/2006	6	Friday	Fri	1	244	35	September	Sep	9	3	2006
20060902	9/2/2006	7	Saturday	Sat	2	245	35	September	Sep	9	3	2006
20060903	9/3/2006	1	Sunday	Sun	3	246	36	September	Sep	9	3	2006
20060904	9/4/2006	2	Monday	Mon	4	247	36	September	Sep	9	3	2006
20060905	9/5/2006	3	Tuesday	Tue	5	248	36	September	Sep	9	3	2006
20060906	9/6/2006	4	Wednesday	Wed	6	249	36	September	Sep	9	3	2006
20060907	9/7/2006	5	Thursday	Thu	7	250	36	September	Sep	9	3	2006
20060908	9/8/2006	6	Friday	Fri	8	251	36	September	Sep	9	3	2006
20060909	9/9/2006	7	Saturday	Sat	9	252	36	September	Sep	9	3	2006
20060910	9/10/2006	1	Sunday	Sun	10	253	37	September	Sep	9	3	2006
20060911	9/11/2006	2	Monday	Mon	11	254	37	September	Sep	9	3	2006
20060912	9/12/2006	3	Tuesday	Tue	12	255	37	September	Sep	9	3	2006
20060913	9/13/2006	4	Wednesday	Wed	13	256	37	September	Sep	9	3	2006
20060914	9/14/2006	5	Thursday	Thu	14	257	37	September	Sep	9	3	2006
20060915	9/15/2006	6	Friday	Fri	15	258	37	September	Sep	9	3	2006
20060916	9/16/2006	7	Saturday	Sat	16	259	37	September	Sep	9	3	2006
20060917	9/17/2006	1	Sunday	Sun	17	260	38	September	Sep	9	3	2006
20060918	9/18/2006	2	Monday	Mon	18	261	38	September	Sep	9	3	2006
20060919	9/19/2006	3	Tuesday	Tue	19	262	38	September	Sep	9	3	2006
20060920	9/20/2006	4	Wednesday	Wed	20	263	38	September	Sep	9	3	2006
20060921	9/21/2006	5	Thursday	Thu	21	264	38	September	Sep	9	3	2006
20060922	9/22/2006	6	Friday	Fri	22	265	38	September	Sep	9	3	2006
20060923	9/23/2006	7	Saturday	Sat	23	266	38	September	Sep	9	3	2006
20060924	9/24/2006	1	Sunday	Sun	24	267	39	September	Sep	9	3	2006
20060925	9/25/2006	2	Monday	Mon	25	268	39	September	Sep	9	3	2006
20060926	9/26/2006	3	Tuesday	Tue	26	269	39	September	Sep	9	3	2006
20060927	9/27/2006	4	Wednesday	Wed	27	270	39	September	Sep	9	3	2006
20060928	9/28/2006	5	Thursday	Thu	28	271	39	September	Sep	9	3	2006
20060929	9/29/2006	6	Friday	Fri	29	272	39	September	Sep	9	3	2006
20060930	9/30/2006	7	Saturday	Sat	30	273	39	September	Sep	9	3	2006
20061001	10/1/2006	1	Sunday	Sun	1	274	40	October	Oct	10	4	2006
20061002	10/2/2006	2	Monday	Mon	2	275	40	October	Oct	10	4	2006
20061003	10/3/2006	3	Tuesday	Tue	3	276	40	October	Oct	10	4	2006
20061004	10/4/2006	4	Wednesday	Wed	4	277	40	October	Oct	10	4	2006
20061005	10/5/2006	5	Thursday	Thu	5	278	40	October	Oct	10	4	2006
20061006	10/6/2006	6	Friday	Fri	6	279	40	October	Oct	10	4	2006
20061007	10/7/2006	7	Saturday	Sat	7	280	40	October	Oct	10	4	2006
20061008	10/8/2006	1	Sunday	Sun	8	281	41	October	Oct	10	4	2006
20061009	10/9/2006	2	Monday	Mon	9	282	41	October	Oct	10	4	2006
20061010	10/10/2006	3	Tuesday	Tue	10	283	41	October	Oct	10	4	2006
20061011	10/11/2006	4	Wednesday	Wed	11	284	41	October	Oct	10	4	2006
20061012	10/12/2006	5	Thursday	Thu	12	285	41	October	Oct	10	4	2006
20061013	10/13/2006	6	Friday	Fri	13	286	41	October	Oct	10	4	2006
20061014	10/14/2006	7	Saturday	Sat	14	287	41	October	Oct	10	4	2006
20061015	10/15/2006	1	Sunday	Sun	15	288	42	October	Oct	10	4	2006
20061016	10/16/2006	2	Monday	Mon	16	289	42	October	Oct	10	4	2006
20061017	10/17/2006	3	Tuesday	Tue	17	290	42	October	Oct	10	4	2006
20061018	10/18/2006	4	Wednesday	Wed	18	291	42	October	Oct	10	4	2006
20061019	10/19/2006	5	Thursday	Thu	19	292	42	October	Oct	10	4	2006
20061020	10/20/2006	6	Friday	Fri	20	293	42	October	Oct	10	4	2006
20061021	10/21/2006	7	Saturday	Sat	21	294	42	October	Oct	10	4	2006
20061022	10/22/2006	1	Sunday	Sun	22	295	43	October	Oct	10	4	2006
20061023	10/23/2006	2	Monday	Mon	23	296	43	October	Oct	10	4	2006
20061024	10/24/2006	3	Tuesday	Tue	24	297	43	October	Oct	10	4	2006
20061025	10/25/2006	4	Wednesday	Wed	25	298	43	October	Oct	10	4	2006
20061026	10/26/2006	5	Thursday	Thu	26	299	43	October	Oct	10	4	2006
20061027	10/27/2006	6	Friday	Fri	27	300	43	October	Oct	10	4	2006
20061028	10/28/2006	7	Saturday	Sat	28	301	43	October	Oct	10	4	2006
20061029	10/29/2006	1	Sunday	Sun	29	302	44	October	Oct	10	4	2006
20061030	10/30/2006	2	Monday	Mon	30	303	44	October	Oct	10	4	2006
20061031	10/31/2006	3	Tuesday	Tue	31	304	44	October	Oct	10	4	2006
20061101	11/1/2006	4	Wednesday	Wed	1	305	44	November	Nov	11	4	2006
20061102	11/2/2006	5	Thursday	Thu	2	306	44	November	Nov	11	4	2006
20061103	11/3/2006	6	Friday	Fri	3	307	44	November	Nov	11	4	2006
20061104	11/4/2006	7	Saturday	Sat	4	308	44	November	Nov	11	4	2006
20061105	11/5/2006	1	Sunday	Sun	5	309	45	November	Nov	11	4	2006
20061106	11/6/2006	2	Monday	Mon	6	310	45	November	Nov	11	4	2006
20061107	11/7/2006	3	Tuesday	Tue	7	311	45	November	Nov	11	4	2006
20061108	11/8/2006	4	Wednesday	Wed	8	312	45	November	Nov	11	4	2006
